Basin,Geounit,Country,FacilityNamewithFacilityID,BusinessLine,ModelID,SerialNo,CalibrationFrequencyinMonth,DateofLastCalibrationTest,CalibrationComplianceIndicator,LeakTestFrequencyinMonth,DateofLastLeakTest,LeakTestComplianceIndicator,LastLeakTestResultRecorded,LeakTestResultComplianceIndicator,ConfirmationInventoryFrequency,Dateoflastconfirmationinvtest,Dateofnextconfirmationinvtest,PhotoInventoryFrequency,DateofLastPhotoInvtest,DateofNextPhotoInvtest,ConfirmationPhotoComplianceIndicator,Located,PhysicalLocation,PAUControlSite
ASIA-ASIA,ING,Indonesia,KAL - Manggar OFS Base - 255,WCM,RMM-CA,90583,12 Month,2022-10-18,Compliance,,(Not Applicable),Non Compliance,(Not Applicable),Ignore Case,,(Not Applicable),(Not Applicable),,(Not Applicable),(Not Applicable),Ignore Case,,Job,ASIA-ING-RIBTLM
ASIA-ASIA,ING,Indonesia,KAL - Manggar OFS Base - 255,WCM,RPED-AA,1112384,12 Month,2022-10-23,Compliance,,(Not Applicable),Non Compliance,(Not Applicable),Ignore Case,,(Not Applicable),(Not Applicable),,(Not Applicable),(Not Applicable),Ignore Case,,Job,ASIA-ING-RIBTLM
ASIA-ASIA,ING,Indonesia,KAL - Manggar OFS Base - 255,WCM,RPED-AA,1112654,12 Month,2022-06-15,Compliance,,(Not Applicable),Non Compliance,(Not Applicable),Ignore Case,,(Not Applicable),(Not Applicable),,(Not Applicable),(Not Applicable),Ignore Case,RIBTLM - RA Cabinet,Shop,ASIA-ING-RIBTLM
ASIA-ASIA,ING,Indonesia,KAL - Manggar OFS Base - 255,WCM,RPED-AA,1112659,12 Month,2022-06-15,Compliance,,(Not Applicable),Non Compliance,(Not Applicable),Ignore Case,,(Not Applicable),(Not Applicable),,(Not Applicable),(Not Applicable),Ignore Case,RIBTLM - RA Cabinet,Shop,ASIA-ING-RIBTLM
ASIA-ASIA,ING,Indonesia,KAL - Manggar OFS Base - 255,WCM,RSM-BABG,50044,12 Month,2022-09-01,Compliance,,(Not Applicable),Non Compliance,(Not Applicable),Ignore Case,,(Not Applicable),(Not Applicable),,(Not Applicable),(Not Applicable),Ignore Case,,Job,ASIA-ING-RIBTLM
ASIA-ASIA,ING,Indonesia,KAL - Manggar OFS Base - 255,WCM,RSM-BABG,60323,12 Month,2022-10-17,Compliance,,(Not Applicable),Non Compliance,(Not Applicable),Ignore Case,,(Not Applicable),(Not Applicable),,(Not Applicable),(Not Applicable),Ignore Case,,Job,ASIA-ING-RIBTLM
ASIA-ASIA,ING,Indonesia,KAL - Manggar OFS Base - 255,WCM,RSM-BABG,134978,12 Month,2022-11-15,Compliance,,(Not Applicable),Non Compliance,(Not Applicable),Ignore Case,,(Not Applicable),(Not Applicable),,(Not Applicable),(Not Applicable),Ignore Case,,Shop,ASIA-ING-RIBTLM
ASIA-ASIA,ING,Indonesia,KAL - Manggar OFS Base - 255,WCM,RSM-BABG,180222,12 Month,2022-07-07,Compliance,,(Not Applicable),Non Compliance,(Not Applicable),Ignore Case,,(Not Applicable),(Not Applicable),,(Not Applicable),(Not Applicable),Ignore Case,,Job,ASIA-ING-RIBTLM
ASIA-ASIA,ING,Indonesia,KAL - Manggar OFS Base - 255,WCM,RSM-BABG,215339,12 Month,2022-09-27,Compliance,,(Not Applicable),Non Compliance,(Not Applicable),Ignore Case,,(Not Applicable),(Not Applicable),,(Not Applicable),(Not Applicable),Ignore Case,,Shop,ASIA-ING-RIBTLM
ASIA-ASIA,ING,Indonesia,KAL - Manggar OFS Base - 255,WCM,RSM-CDAC,284916,12 Month,2022-09-08,Compliance,,(Not Applicable),Non Compliance,(Not Applicable),Ignore Case,,(Not Applicable),(Not Applicable),,(Not Applicable),(Not Applicable),Ignore Case,RIBTLM - RA Cabinet,Shop,ASIA-ING-RIBTLM
ASIA-ASIA,ING,Indonesia,KAL - Manggar OFS Base - 255,WCM,RSM-CDAC,304517,12 Month,2022-09-08,Compliance,,(Not Applicable),Non Compliance,(Not Applicable),Ignore Case,,(Not Applicable),(Not Applicable),,(Not Applicable),(Not Applicable),Ignore Case,RIBTLM - RA Cabinet,Shop,ASIA-ING-RIBTLM
ASIA-ASIA,ING,Indonesia,KAL - Manggar OFS Base - 255,WCM,SM-GR-PRI-190,520139,12 Month,2022-06-22,Compliance,,(Not Applicable),Non Compliance,(Not Applicable),Ignore Case,,(Not Applicable),(Not Applicable),,(Not Applicable),(Not Applicable),Ignore Case,,Job,ASIA-ING-RIBTLM
ASIA-ASIA,ING,Indonesia,KAL - Manggar OFS Base - 255,WCM,SM-GR-PRI-190,620005,12 Month,2022-07-11,Compliance,,(Not Applicable),Non Compliance,(Not Applicable),Ignore Case,,(Not Applicable),(Not Applicable),,(Not Applicable),(Not Applicable),Ignore Case,,Job,ASIA-ING-RIBTLM
ASIA-ASIA,ING,Indonesia,SUM - Duri OFS Base - 789,RPE,,GCS-T|753,,2006-04-05,Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,,2023-02-21,(Not Applicable),,(No Record),(Not Applicable),Not Applicable,RA PIT,Shop,IDDRI-WLES
ASIA-ASIA,ING,Indonesia,SUM - Duri OFS Base - 789,RPE,,GCS-T|762,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,,2023-02-21,(Not Applicable),,(No Record),(Not Applicable),Not Applicable,RA PIT,Shop,IDDRI-WLES
ASIA-ASIA,ING,Indonesia,SUM - Duri OFS Base - 789,RPE,,GSR-J|4753,,(No Record),Non Compliance,12 Month,2022-06-28,Compliance,2022-09-27,Compliance,3Month,(No Record),2023-03-28,12Month,2022-12-26,2023-12-26,Non Compliance,RA PIT,Shop,IDDRI-WLES
ASIA-ASIA,ING,Indonesia,SUM - Duri OFS Base - 789,RPE,,GSR-J|A5368,,(No Record),Non Compliance,12 Month,2022-06-28,Compliance,2022-09-28,Compliance,3Month,(No Record),2023-03-28,12Month,2022-06-28,2023-06-28,Non Compliance,RA PIT,Shop,IDDRI-WLES
ASIA-ASIA,ING,Indonesia,SUM - Duri OFS Base - 789,RPE,,GSR-J|A5369,,(No Record),Non Compliance,12 Month,2022-07-27,Compliance,2022-10-31,Compliance,3Month,2023-01-20,2023-04-20,12Month,2023-01-20,2024-01-20,Action Needed,RA PIT,Shop,IDDRI-WLES
ASIA-ASIA,ING,Indonesia,SUM - Duri OFS Base - 789,RPE,,GSR-J|A5443,,2013-09-09,Non Compliance,12 Month,2022-07-27,Compliance,2022-10-31,Compliance,3Month,2023-01-20,2023-04-20,12Month,2022-07-27,2023-07-27,Action Needed,RA PIT,Shop,IDDRI-WLES
ASIA-ASIA,ING,Indonesia,SUM - Duri OFS Base - 789,RPE,,GSR-J|A5558,,2022-11-21,Non Compliance,12 Month,2022-06-28,Compliance,2022-09-27,Compliance,3Month,(No Record),2023-03-28,12Month,2022-06-28,2023-06-28,Non Compliance,5909,Job,IDDRI-WLES
ASIA-ASIA,ING,Indonesia,SUM - Duri OFS Base - 789,RPE,,GSR-J|A5611,,(No Record),Non Compliance,12 Month,2022-11-28,Compliance,2022-11-28,Compliance,3Month,2023-02-21,2023-05-21,12Month,2022-04-19,2023-04-19,Action Needed,RA PIT,Shop,IDDRI-WLES
ASIA-ASIA,ING,Indonesia,SUM - Duri OFS Base - 789,RPE,,GSR-J|A5613,,(No Record),Non Compliance,12 Month,2022-07-27,Compliance,2022-10-31,Compliance,3Month,(No Record),2023-03-28,12Month,2022-12-26,2023-12-26,Non Compliance,RA PIT,Shop,IDDRI-WLES
ASIA-ASIA,ING,Indonesia,SUM - Duri OFS Base - 789,RPE,,GSR-J|A5619,,(No Record),Non Compliance,12 Month,2022-07-27,Compliance,2022-10-31,Compliance,3Month,(No Record),2023-03-28,12Month,2022-12-26,2023-12-26,Non Compliance,5822,Job,IDDRI-WLES
ASIA-ASIA,ING,Indonesia,SUM - Duri OFS Base - 789,RPE,,GSR-J|A5620,,(No Record),Non Compliance,12 Month,2022-05-27,Compliance,2022-08-31,Compliance,3Month,2023-02-21,2023-05-21,12Month,2022-08-26,2023-08-26,Compliance,5909,Job,IDDRI-WLES
ASIA-ASIA,ING,Indonesia,SUM - Duri OFS Base - 789,RPE,,GSR-U|19971D,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2022-12-26,2023-03-26,12Month,2022-03-29,2023-03-29,Non Compliance,RA PIT,Shop,IDDRI-WLES
ASIA-ASIA,ING,Indonesia,SUM - Duri OFS Base - 789,RPE,,GSR-U|19973D,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2022-12-26,2023-03-26,12Month,2022-03-29,2023-03-29,Non Compliance,RA PIT,Shop,IDDRI-WLES
ASIA-ASIA,ING,Indonesia,SUM - Duri OFS Base - 789,RPE,,GSR-U|1997D,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2022-12-26,2023-03-26,12Month,2022-03-29,2023-03-29,Non Compliance,RA PIT,Shop,IDDRI-WLES
ASIA-ASIA,ING,Indonesia,SUM - Duri OFS Base - 789,RPE,,GSR-V|35076,,(No Record),Non Compliance,12 Month,2022-05-27,Compliance,2022-08-31,Compliance,3Month,2023-02-21,2023-05-21,12Month,2022-08-26,2023-08-26,Compliance,RA PIT,Shop,IDDRI-WLES
ASIA-ASIA,ING,Indonesia,SUM - Duri OFS Base - 789,RPE,,GSR-V|781,,(No Record),Non Compliance,12 Month,2022-05-27,Compliance,2022-08-31,Compliance,3Month,2023-02-21,2023-05-21,12Month,2022-08-26,2023-08-26,Compliance,RA PIT,Shop,IDDRI-WLES
ASIA-ASIA,ING,Indonesia,SUM - Duri OFS Base - 789,RPE,,GSR-Y|064-22,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2022-12-26,2023-03-26,12Month,2022-03-29,2023-03-29,Non Compliance,RA PIT,Shop,IDDRI-WLES
ASIA-ASIA,ING,Indonesia,SUM - Duri OFS Base - 789,RPE,,GSR-Y|064-51,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2023-02-21,2023-05-21,12Month,2022-08-26,2023-08-26,Compliance,RA PIT,Shop,IDDRI-WLES
ASIA-ASIA,ING,Indonesia,SUM - Duri OFS Base - 789,RPE,,GSR-Y|067-16,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2022-12-26,2023-03-26,12Month,2022-03-29,2023-03-29,Non Compliance,RA PIT,Shop,IDDRI-WLES
ASIA-ASIA,ING,Indonesia,SUM - Duri OFS Base - 789,RPE,,GSR-Y|073-19,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2022-12-26,2023-03-26,12Month,2022-03-29,2023-03-29,Non Compliance,RA PIT,Shop,IDDRI-WLES
ASIA-ASIA,ING,Indonesia,SUM - Duri OFS Base - 789,RPE,,GSR-Y|075-42,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2023-02-21,2023-05-21,12Month,2022-08-26,2023-08-26,Compliance,5822,Job,IDDRI-WLES
ASIA-ASIA,ING,Indonesia,SUM - Duri OFS Base - 789,RPE,,GSR-Y|075-43,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2022-12-26,2023-03-26,12Month,2022-03-29,2023-03-29,Non Compliance,RA PIT,Shop,IDDRI-WLES
ASIA-ASIA,ING,Indonesia,SUM - Duri OFS Base - 789,RPE,,GSR-Y|075-44,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2022-12-26,2023-03-26,12Month,2022-03-29,2023-03-29,Non Compliance,RA PIT,Shop,IDDRI-WLES
ASIA-ASIA,ING,Indonesia,SUM - Duri OFS Base - 789,RPE,,GSR-Y|076-01,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2022-12-26,2023-03-26,12Month,2022-03-29,2023-03-29,Non Compliance,RA PIT,Shop,IDDRI-WLES
ASIA-ASIA,ING,Indonesia,SUM - Duri OFS Base - 789,RPE,,GSR-Y|076-02,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2022-12-26,2023-03-26,12Month,2022-03-29,2023-03-29,Non Compliance,RA PIT,Shop,IDDRI-WLES
ASIA-ASIA,ING,Indonesia,SUM - Duri OFS Base - 789,RPE,,GSR-Y|1303,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2022-12-26,2023-03-26,12Month,2022-12-26,2023-12-26,Non Compliance,RA PIT,Shop,IDDRI-WLES
ASIA-ASIA,ING,Indonesia,SUM - Duri OFS Base - 789,RPE,,GSR-Y|57114,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2023-01-20,2023-04-20,12Month,2022-07-27,2023-07-27,Action Needed,RA PIT,Shop,IDDRI-WLES
ASIA-ASIA,ING,Indonesia,SUM - Duri OFS Base - 789,RPE,,GSR-Y|57137,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2022-12-26,2023-03-26,12Month,2022-12-26,2023-12-26,Non Compliance,RA PIT,Shop,IDDRI-WLES
ASIA-ASIA,ING,Indonesia,SUM - Duri OFS Base - 789,RPE,,NPV-CF|210,,2013-09-09,Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,,2023-02-21,(Not Applicable),,(No Record),(Not Applicable),Not Applicable,RA PIT,Shop,IDDRI-WLES
ASIA-ASIA,ING,Indonesia,SUM - Duri OFS Base - 789,RPE,,NSR-F|1033,,2011-02-03,Non Compliance,12 Month,2022-05-27,Compliance,2022-08-31,Compliance,3Month,2023-02-21,2023-05-21,12Month,2022-08-26,2023-08-26,Compliance,RA PIT,Shop,IDDRI-WLES
ASIA-ASIA,ING,Indonesia,SUM - Duri OFS Base - 789,RPE,,NSR-F|1384,,2006-07-26,Non Compliance,12 Month,2022-05-27,Compliance,2022-08-31,Compliance,3Month,2023-02-21,2023-05-21,12Month,2022-08-26,2023-08-26,Compliance,RA PIT,Shop,IDDRI-WLES
ASIA-ASIA,ING,Indonesia,SUM - Duri OFS Base - 789,RPE,,NSR-F|1416,,(No Record),Non Compliance,12 Month,2022-05-27,Compliance,2022-08-31,Compliance,3Month,2023-02-21,2023-05-21,12Month,2022-08-26,2023-08-26,Compliance,RA PIT,Shop,IDDRI-WLES
ASIA-ASIA,ING,Indonesia,SUM - Duri OFS Base - 789,RPE,,NSR-F|1478,,2001-03-07,Non Compliance,12 Month,2022-06-28,Compliance,2022-09-27,Compliance,3Month,2022-12-26,2023-03-26,12Month,2022-12-26,2023-12-26,Non Compliance,5909,Job,IDDRI-WLES
ASIA-ASIA,ING,Indonesia,SUM - Duri OFS Base - 789,RPE,,NSR-F|1617,,(No Record),Non Compliance,12 Month,2022-05-27,Compliance,2022-08-31,Compliance,3Month,2023-02-21,2023-05-21,12Month,2022-08-26,2023-08-26,Compliance,5822,Job,IDDRI-WLES
ASIA-ASIA,ING,Indonesia,SUM - Duri OFS Base - 789,RPE,,NSR-F|2019,,2007-01-08,Non Compliance,12 Month,2022-06-28,Compliance,2022-09-27,Compliance,3Month,2022-12-26,2023-03-26,12Month,2022-03-29,2023-03-29,Non Compliance,5822,Job,IDDRI-WLES
ASIA-ASIA,ING,Indonesia,SUM - Duri OFS Base - 789,RPE,,NSR-F|2347,,2006-07-19,Non Compliance,12 Month,2022-07-27,Compliance,2022-10-31,Compliance,3Month,2022-12-26,2023-03-26,12Month,2022-12-26,2023-12-26,Non Compliance,RA PIT,Shop,IDDRI-WLES
ASIA-ASIA,ING,Indonesia,SUM - Duri OFS Base - 789,RPE,,NSR-FA|210,,2013-09-09,Non Compliance,12 Month,2022-07-27,Compliance,2022-10-31,Compliance,3Month,2023-02-21,2023-05-21,12Month,2022-08-26,2023-08-26,Compliance,RA PIT,Shop,IDDRI-WLES
ASIA-ASIA,ING,Indonesia,SUM - Duri OFS Base - 789,RPE,,NSR-FC|G5352,12 Month,2023-03-26,Non Compliance,12 Month,2022-11-28,Compliance,2022-11-28,Compliance,3Month,2023-02-21,2023-05-21,12Month,2022-08-26,2023-08-26,Compliance,5822,Job,IDDRI-WLES
ASIA-ASIA,ING,Indonesia,SUM - Duri OFS Base - 789,RPE,,NSR-GB|3629,,(No Record),Non Compliance,12 Month,2022-07-27,Compliance,2022-10-31,Compliance,3Month,2023-01-20,2023-04-20,12Month,2022-10-28,2023-10-28,Action Needed,RA PIT,Shop,IDDRI-WLES
ASIA-ASIA,ING,Indonesia,SUM - Duri OFS Base - 789,RPE,,PNG-AA|1002-6801,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2023-01-20,2023-04-20,12Month,2022-07-27,2023-07-27,Action Needed,RA PIT,Shop,IDDRI-WLES
ASIA-ASIA,ING,Indonesia,SUM - Duri OFS Base - 789,RPE,,PNG-AA|1011-51269,,2021-10-26,Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2022-12-29,2023-03-29,12Month,2022-12-29,2023-12-29,Critical,HOUSING/SLEEVE/TUBE,Shop,IDDRI-WLES
ASIA-ASIA,ING,Indonesia,SUM - Duri OFS Base - 789,RPE,,PNG-AA|1067-7245,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2023-02-24,2023-05-24,12Month,2022-08-26,2023-08-26,Compliance,RA PIT,Shop,IDDRI-WLES
ASIA-ASIA,ING,Indonesia,SUM - Duri OFS Base - 789,RPE,,PNG-AA|1138-7242,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2023-01-20,2023-04-20,12Month,2023-01-20,2024-01-20,Action Needed,RA PIT,Shop,IDDRI-WLES
ASIA-ASIA,ING,Indonesia,SUM - Duri OFS Base - 789,RPE,,PNG-AA|1150-50222,,2015-08-12,Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2023-01-20,2023-04-20,12Month,2022-04-19,2023-04-19,Action Needed,RA PIT,Shop,IDDRI-WLES
ASIA-ASIA,ING,Indonesia,SUM - Duri OFS Base - 789,RPE,,PNG-AA|1192-50256,,2015-04-21,Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2022-12-26,2023-03-26,12Month,2022-06-28,2023-06-28,Non Compliance,RA PIT,Shop,IDDRI-WLES
ASIA-ASIA,ING,Indonesia,SUM - Duri OFS Base - 789,RPE,,PNG-AA|1229-52078,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2023-02-21,2023-05-21,12Month,2022-11-29,2023-11-29,Compliance,IDDU-SHOP,Shop,IDDRI-WLES
ASIA-ASIA,ING,Indonesia,SUM - Duri OFS Base - 789,RPE,,PNG-AA|1323-50988,,2021-12-03,Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2023-02-21,2023-05-21,12Month,2022-11-28,2023-11-28,Compliance,LAB,Shop,IDDRI-WLES
ASIA-ASIA,ING,Indonesia,SUM - Duri OFS Base - 789,RPE,,PNG-AA|1462-50642,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2022-12-26,2023-03-26,12Month,2022-06-28,2023-06-28,Non Compliance,RA PIT,Shop,IDDRI-WLES
ASIA-ASIA,ING,Indonesia,SUM - Duri OFS Base - 789,RPE,,PNG-AA|1507-51422,,2022-05-15,Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2023-01-20,2023-04-20,12Month,2022-07-30,2023-07-30,Action Needed,400,Job,IDDRI-WLES
ASIA-ASIA,ING,Indonesia,SUM - Duri OFS Base - 789,RPE,,PNG-AA|1508-50889,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2022-12-26,2023-03-26,12Month,2022-12-26,2023-12-26,Non Compliance,RA PIT,Shop,IDDRI-WLES
ASIA-ASIA,ING,Indonesia,SUM - Duri OFS Base - 789,RPE,,PNG-AA|1508-6736,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2023-01-20,2023-04-20,12Month,2023-01-20,2024-01-20,Action Needed,RA PIT,Shop,IDDRI-WLES
ASIA-ASIA,ING,Indonesia,SUM - Duri OFS Base - 789,RPE,,PNG-AA|1530-52257,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2022-12-27,2023-03-27,12Month,2022-07-08,2023-07-08,Non Compliance,400,Job,IDDRI-WLES
ASIA-ASIA,ING,Indonesia,SUM - Duri OFS Base - 789,RPE,,PNG-AA|1537-51466,,2021-08-14,Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2022-12-27,2023-03-27,12Month,2022-03-29,2023-03-29,Non Compliance,RA PIT,Shop,IDDRI-WLES
ASIA-ASIA,ING,Indonesia,SUM - Duri OFS Base - 789,RPE,,PNG-AA|1538-7152,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2023-02-21,2023-05-21,12Month,2022-08-26,2023-08-26,Compliance,RA PIT,Shop,IDDRI-WLES
ASIA-ASIA,ING,Indonesia,SUM - Duri OFS Base - 789,RPE,,PNG-AA|1540-51063,,2019-05-16,Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2023-02-28,2023-05-31,12Month,2023-02-28,2024-02-29,Compliance,RA PIT,Shop,IDDRI-WLES
ASIA-ASIA,ING,Indonesia,SUM - Duri OFS Base - 789,RPE,,PNG-AA|1543-52280,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2023-01-06,2023-04-06,12Month,2022-09-01,2023-09-01,Critical,RA PIT,Shop,IDDRI-WLES
ASIA-ASIA,ING,Indonesia,SUM - Duri OFS Base - 789,RPE,,PNG-AA|1660-7366,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2022-12-26,2023-03-26,12Month,2022-12-26,2023-12-26,Non Compliance,RA PIT,Shop,IDDRI-WLES
ASIA-ASIA,ING,Indonesia,SUM - Duri OFS Base - 789,RPE,,PNG-AA|1707-51632,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2022-12-26,2023-03-26,12Month,2022-12-26,2023-12-26,Non Compliance,LAB,Shop,IDDRI-WLES
ASIA-ASIA,ING,Indonesia,SUM - Duri OFS Base - 789,RPE,,SM|103083,12 Month,2019-10-29,Non Compliance,,(Not Applicable),Non Compliance,(Not Applicable),Ignore Case,,(Not Applicable),(Not Applicable),,(Not Applicable),(Not Applicable),Ignore Case,SHOP,Shop,IDDRI-WLES
ASIA-ASIA,ING,Indonesia,SUM - Duri OFS Base - 789,RPE,,SM|141031,12 Month,2023-01-27,Compliance,,(Not Applicable),Non Compliance,(Not Applicable),Ignore Case,,(Not Applicable),(Not Applicable),,(Not Applicable),(Not Applicable),Ignore Case,380,Job,IDDRI-WLES
ASIA-ASIA,ING,Indonesia,SUM - Duri OFS Base - 789,RPE,,SM|141085,12 Month,2023-01-02,Compliance,,(Not Applicable),Non Compliance,(Not Applicable),Ignore Case,,(Not Applicable),(Not Applicable),,(Not Applicable),(Not Applicable),Ignore Case,IDDU-SHOP,Shop,IDDRI-WLES
ASIA-ASIA,ING,Indonesia,SUM - Duri OFS Base - 789,RPE,,SM|259864,12 Month,2022-12-26,Compliance,,(Not Applicable),Non Compliance,(Not Applicable),Ignore Case,,(Not Applicable),(Not Applicable),,(Not Applicable),(Not Applicable),Ignore Case,RA PIT,Shop,IDDRI-WLES
ASIA-ASIA,ING,Indonesia,SUM - Duri OFS Base - 789,RPE,,SM|301485,12 Month,2022-12-26,Compliance,,(Not Applicable),Non Compliance,(Not Applicable),Ignore Case,,(Not Applicable),(Not Applicable),,(Not Applicable),(Not Applicable),Ignore Case,SHOP-GPS,Shop,IDDRI-WLES
ASIA-ASIA,ING,Indonesia,SUM - Duri OFS Base - 789,RPE,,SM|304641,12 Month,2022-10-28,Compliance,,(Not Applicable),Non Compliance,(Not Applicable),Ignore Case,,(Not Applicable),(Not Applicable),,(Not Applicable),(Not Applicable),Ignore Case,SHOP-GPS,Shop,IDDRI-WLES
ASIA-ASIA,ING,Indonesia,SUM - Duri OFS Base - 789,RPE,GSR-J|3799,,,2006-07-19,Non Compliance,12 Month,2022-07-30,Compliance,2022-10-31,Compliance,3Month,2023-01-20,2023-04-20,12Month,2023-01-20,2024-01-20,Action Needed,RA PIT,Shop,IDDRI-WLES
ASIA-ASIA,ING,Indonesia,SUM - Duri OFS Base - 789,RPE,GSR-J|3805,,,2007-02-14,Non Compliance,12 Month,2022-07-30,Compliance,2022-10-31,Compliance,3Month,(No Record),2023-03-28,12Month,2022-03-29,2023-03-29,Non Compliance,RA PIT,Shop,IDDRI-WLES
ASIA-ASIA,ING,Indonesia,SUM - Duri OFS Base - 789,RPE,GSR-J|3835,,,(No Record),Non Compliance,12 Month,2022-05-27,Compliance,2022-08-31,Compliance,3Month,2023-02-21,2023-05-21,12Month,2022-08-26,2023-08-26,Compliance,RA PIT,Shop,IDDRI-WLES
ASIA-ASIA,ING,Indonesia,SUM - Duri OFS Base - 789,RPE,GSR-J|3838,,,2011-02-03,Non Compliance,12 Month,2022-07-30,Compliance,2022-10-31,Compliance,3Month,2023-01-20,2023-04-20,12Month,2022-07-30,2023-07-30,Action Needed,RA PIT,Shop,IDDRI-WLES
ASIA-ASIA,ING,Indonesia,SUM - Duri OFS Base - 789,RPE,GSR-U|17,,,(No Record),Non Compliance,,(Not Applicable),Not Applicable,(Not Applicable),Not Applicable,3Month,2022-12-26,2023-03-26,12Month,2022-12-26,2023-12-26,Non Compliance,RA PIT,Shop,IDDRI-WLES
ASIA-ASIA,ING,Indonesia,SUM - Duri OFS Base - 789,RPS,TN5190B-S,B6687,,(No Record),Non Compliance,36 Month,2023-02-21,Compliance,2020-02-24,Action Needed,3Month,2023-02-21,2023-05-21,12Month,2022-07-28,2023-07-28,Compliance,SHOP,Shop,IDDU-FST
ASIA-ASIA,ING,Indonesia,SUM - Duri OFS Base - 789,RPS,TN5190B-S,B6688,,(No Record),Non Compliance,36 Month,2023-02-21,Compliance,2020-02-24,Action Needed,3Month,2023-02-21,2023-05-21,12Month,2022-07-28,2023-07-28,Compliance,SHOP,Shop,IDDU-FST
ASIA-ASIA,ING,Indonesia,SUM - Duri OFS Base - 789,RPS,TN5190B-S,B7903,,(No Record),Non Compliance,36 Month,2023-02-21,Compliance,2020-02-22,Action Needed,3Month,2023-02-21,2023-05-21,12Month,2022-07-28,2023-07-28,Compliance,SHOP,Shop,IDDU-FST
ASIA-ASIA,ING,Indonesia,SUM - Duri OFS Base - 789,RPS,TN5192A-NS,B6764-5192,,(No Record),Non Compliance,36 Month,2023-02-21,Compliance,2020-02-25,Action Needed,3Month,2023-02-21,2023-05-21,12Month,2022-07-28,2023-07-28,Compliance,SHOP,Shop,IDDU-FST
ASIA-ASIA,ING,Indonesia,SUM - Duri OFS Base - 789,RPS,TN5192A-NS,B6765-5192,,(No Record),Non Compliance,36 Month,2023-02-21,Compliance,2020-02-21,Action Needed,3Month,2023-02-21,2023-05-21,12Month,2022-07-28,2023-07-28,Compliance,SHOP,Shop,IDDU-FST
